1,69164680,69164680,1.000000,19.645405
2,63524239,96375017,1.517138,16.791948
3,57812581,116087941,2.008005,15.887575
4,52838520,131440410,2.487587,15.448187
5,48621660,143874208,2.959056,15.183986
6,45028170,154148801,3.423386,15.004367
7,41932859,162735269,3.880853,14.871664
8,39255362,169999380,4.330603,14.766552
9,36913707,176146361,4.771842,14.678875
10,34858586,181427015,5.204658,14.605021
