1,514154217,514154217,1.000000,16.010916
2,429574851,616459611,1.435046,15.431594
3,370975723,694522733,1.872151,15.145220
4,326702386,758570988,2.321902,14.951663
5,292044906,812715935,2.782846,14.803144
6,264266939,859381994,3.251947,14.681680
7,241560390,900044031,3.725959,14.579165
8,222627333,935760264,4.203259,14.490630
9,206571177,967261452,4.682461,14.413178
10,192738102,995183078,5.163396,14.344448
