1,95690256,95690256,1.000000,20.852905
2,88581558,128591776,1.451677,17.791388
3,82790596,156895869,1.895093,16.697748
4,78089532,182277453,2.334211,16.079390
5,74032835,204768028,2.765908,15.665534
6,70370701,224660709,3.192532,15.365748
7,66981874,242351795,3.618170,15.137698
8,63806664,258210264,4.046760,14.954122
9,60829628,272604073,4.481436,14.802217
10,58052099,285863087,4.924250,14.672051
