1,71187807,71187807,1.000000,20.062710
2,65284061,98907026,1.515026,17.366610
3,59541609,119819265,2.012362,16.412237
4,54513113,136175093,2.498024,15.917911
5,50220783,149414021,2.975143,15.614360
6,46554550,160358405,3.444527,15.407183
7,43396171,169532180,3.906616,15.256764
8,40648295,177305014,4.361930,15.139690
9,38246009,183937990,4.809338,15.045441
10,36130647,189650830,5.249029,14.967746
