1,160983652,160983652,1.000000,18.151543
2,146342722,213183719,1.456743,16.490530
3,134598506,257829937,1.915548,15.819761
4,125026734,297810267,2.381973,15.403273
5,117037965,332810022,2.843607,15.124206
6,110092869,363009706,3.297304,14.915481
7,103884577,388868496,3.743274,14.752769
8,98240263,411043888,4.184068,14.621093
9,93051568,430222952,4.623489,14.511087
10,88260670,446978052,5.064295,14.417299
