1,13117175,13117175,1.000000,28.402214,446992801
2,11925737,17918558,1.502512,20.932299,446992801
3,11098547,21958927,1.978541,18.181808,446992801
4,10424078,25501614,2.446414,16.695589,446992801
5,9856400,28624777,2.904182,15.739733,446992801
6,9367628,31409947,3.353031,15.061148,446992801
7,8931134,33876404,3.793069,14.557295,446992801
8,8543623,36091018,4.224322,14.169567,446992801
9,8183424,38047980,4.649396,13.856542,446992801
10,7850518,39802220,5.070012,13.604045,446992801
