1,164723277,164723277,1.000000,18.033194
2,149970575,217714020,1.451712,16.422771
3,138317074,263387975,1.904233,15.776477
4,128775048,304578397,2.365197,15.384107
5,120751984,341100311,2.824801,15.110185
6,113791993,372961671,3.277574,14.905661
7,107573696,400477264,3.722818,14.745498
8,101920856,424211256,4.162163,14.616424
9,96724575,444710556,4.597700,14.508729
10,91913067,462519492,5.032141,14.417368
