1,14585744,14585744,1.000000,20.027504,267787024
2,12922888,19265806,1.490828,16.169291,267787024
3,11797429,23052065,1.953990,14.821731,267787024
4,10893189,26318225,2.416026,14.097793,267787024
5,10145610,29178120,2.875936,13.626812,267787024
6,9516507,31701681,3.331231,13.292462,267787024
7,8972952,33900517,3.778078,13.041123,267787024
8,8490248,35812911,4.218123,12.845583,267787024
9,8057311,37480082,4.651686,12.690235,267787024
10,7662156,38918144,5.079268,12.563173,267787024
