1,87568631,87568631,1.000000,17.477694
2,81408780,116778180,1.434466,15.801365
3,76097760,142459555,1.872060,15.235457
4,71555870,165034335,2.306370,14.914468
5,67505323,184387875,2.731457,14.698993
6,63756644,200933073,3.151563,14.540525
7,60281313,215315463,3.571844,14.416994
8,57033213,228031670,3.998226,14.314866
9,54016528,239533310,4.434445,14.228084
10,51232775,250119161,4.882015,14.151194
