1,168351397,168351397,1.000000,18.604851
2,154775933,225246707,1.455308,16.922651
3,143364079,274178832,1.912465,16.189060
4,133851830,318021077,2.375919,15.731308
5,125807156,357021098,2.837844,15.406545
6,118806734,391305379,3.293630,15.162184
7,112565920,421240767,3.742170,14.970307
8,106896131,447322620,4.184648,14.814480
9,101683884,470108439,4.623234,14.685506
10,96857800,490048779,5.059466,14.575207
