1,25991054,25991054,1.000000,14.948909,170648610
2,23317897,33940525,1.455557,13.901114,170648610
3,21087319,40018926,1.897772,13.445262,170648610
4,19139685,44696766,2.335293,13.172407,170648610
5,17456148,48411751,2.773335,12.983575,170648610
6,16021904,51504507,3.214631,12.840611,170648610
7,14805916,54195168,3.660372,12.725348,170648610
8,13773354,56637608,4.112114,12.628395,170648610
9,12887578,58897164,4.570072,12.544134,170648610
10,12126072,61025981,5.032626,12.469775,170648610
