1,89087264,89087264,1.000000,17.930305
2,83213442,119515148,1.436248,16.070868
3,78024061,146269326,1.874669,15.446305
4,73590709,170055514,2.310829,15.093677
5,69630648,190721783,2.739049,14.856966
6,65967612,208606835,3.162261,14.683005
7,62545438,224253132,3.585443,14.546878
8,59343143,238167761,4.013400,14.434701
9,56334160,250657527,4.449477,14.338409
10,53529608,262054616,4.895508,14.253462
